experiment	path	commit	status	metric	value	hypothesis	utc
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.compressed_load_ms	85.06519999999999	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.load_ms	37.011	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.profile_ms	546.0077	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.report_lines_ms	67.8058	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.save_mb	104.204944	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.save_ms	126.18109999999999	Precompute showdown strength boundaries for CPU sweeps and reuse them in GPU plans, preserving every sum order	2026-09-07T02:50:48+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	cpu.postflop.arena_mb	104.204192	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	cpu.postflop.iteration_ms	25.57894	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.build_ms	8.4499	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.compressed_load_ms	88.82339999999999	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.load_ms	38.6703	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.profile_ms	551.6168	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.report_lines_ms	69.3545	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.save_mb	104.204944	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
E018R	cpu_solving	110e964817aa38b85f1e8a7d838ee7a1040a6d99	discard	lifecycle.save_ms	132.35569999999998	Repeat precomputed CPU showdown boundaries to distinguish a useful gain from a near-tie	2026-09-07T02:52:45+00:00
B013	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	preflop.6.target_seconds	5.3921866	Original implementation: time to total preflop gap 0.03 with checks every 25 iterations and complete state fingerprints	2026-09-07T02:57:27+00:00
B013	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	preflop.8.target_seconds	17.6991689	Original implementation: time to total preflop gap 0.03 with checks every 25 iterations and complete state fingerprints	2026-09-07T02:57:27+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	cpu.preflop.arena_mb	224.552328	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	cpu.preflop.check_ms	1424.2441999999999	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	cpu.preflop.iteration_ms	197.01732	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	cpu.postflop.arena_mb	104.204192	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	cpu.postflop.iteration_ms	32.880579999999995	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.build_ms	11.6358	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.compressed_load_ms	83.2808	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.load_ms	49.7383	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.profile_ms	638.0926000000001	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.report_lines_ms	199.1774	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.save_mb	104.204944	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B014	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.save_ms	137.171	Fresh original-code control for CPU solving, report generation, profile raking and persistence	2026-09-07T03:01:18+00:00
B015	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	postflop.Ks7h2d.target_seconds	11.305	Fresh original-code postflop throughput and time to 0.3 percent exploitability with fixed 20 iteration checks	2026-09-07T03:02:10+00:00
B015	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	postflop.Ks7s2d.target_seconds	6.739	Fresh original-code postflop throughput and time to 0.3 percent exploitability with fixed 20 iteration checks	2026-09-07T03:02:10+00:00
B015	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	postflop.Ks7h2dQhTc.target_seconds	0.022	Fresh original-code postflop throughput and time to 0.3 percent exploitability with fixed 20 iteration checks	2026-09-07T03:02:10+00:00
B016	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	reports.adaptation_seconds	5.008	Fresh original-code compressed report adaptation: GPU continuation from iteration 40, profile locked, 40 additional iterations including device setup and CPU sync	2026-09-07T03:03:16+00:00
B017	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.warm_load_ms	47.4907	Fresh original-code isolated 20-sample warm f32 load control with process peak working set and exact exploitability	2026-09-07T03:03:45+00:00
B017	baseline	301a3540f11a355e86d586b8fac42fb1d6c6f82d	baseline	lifecycle.load_process_memory_mb	201.593	Fresh original-code isolated 20-sample warm f32 load control with process peak working set and exact exploitability	2026-09-07T03:03:45+00:00
F001	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.target_seconds	3.2169539	Combined retained implementation: time to the same total gap 0.03 and complete arena fingerprints as B013	2026-09-07T03:04:50+00:00
F001	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.target_seconds	7.9860802	Combined retained implementation: time to the same total gap 0.03 and complete arena fingerprints as B013	2026-09-07T03:04:50+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	cpu.preflop.arena_mb	224.552328	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	cpu.preflop.check_ms	314.7503	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	cpu.preflop.iteration_ms	78.37078	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	cpu.postflop.arena_mb	104.204192	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	cpu.postflop.iteration_ms	30.79714	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.build_ms	8.0688	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.compressed_load_ms	87.80300000000001	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.load_ms	47.4473	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.profile_ms	562.6904000000001	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.report_lines_ms	77.6288	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.save_mb	104.204944	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F002	cpu_solving	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.save_ms	133.7806	Combined retained CPU and lifecycle implementation versus fresh B014 with all complete fingerprints held fixed	2026-09-07T03:05:34+00:00
F003	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.target_seconds	10.994	Combined retained postflop implementation versus B015: time to 0.3 percent exploitability with identical 20 iteration checkpoint cadence	2026-09-07T03:06:32+00:00
F003	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.target_seconds	6.557	Combined retained postflop implementation versus B015: time to 0.3 percent exploitability with identical 20 iteration checkpoint cadence	2026-09-07T03:06:32+00:00
F003	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2dQhTc.target_seconds	0.02	Combined retained postflop implementation versus B015: time to 0.3 percent exploitability with identical 20 iteration checkpoint cadence	2026-09-07T03:06:32+00:00
F004	reports_profiles	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	reports.adaptation_seconds	4.925	Combined retained compressed GPU report adaptation versus B016, including device setup and final CPU readback	2026-09-07T03:07:40+00:00
F005	build_save_load	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.warm_load_ms	37.2025	Combined retained implementation isolated warm f32 loading versus B017, with process peak working set and exact exploitability	2026-09-07T03:08:20+00:00
F005	build_save_load	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	lifecycle.load_process_memory_mb	170.627	Combined retained implementation isolated warm f32 loading versus B017, with process peak working set and exact exploitability	2026-09-07T03:08:20+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.allocated_vram_mb	671.08864	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.build_ms	76.2565	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.cpu_arena_mb	224.552328	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.estimated_vram_mb	706.776248	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.init_ms	136.7468	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.allocated_vram_mb	1711.276032	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.build_ms	205.267	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.cpu_arena_mb	587.239848	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.estimated_vram_mb	1750.508472	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.init_ms	235.03640000000001	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.2.iteration_ms	0.084	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.2.check_ms	0.287	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.2.sync_ms	0.016	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.iteration_ms	17.892	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.check_ms	12.265	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.6.sync_ms	25.959	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.iteration_ms	62.182	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.check_ms	38.806	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F006	preflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	preflop.8.sync_ms	68.295	Final combined preflop throughput, checkpoint, CPU sync and actual allocated VRAM; preserve all original 2/6/8-seat fingerprints	2026-09-07T03:08:50+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iso.allocated_vram_mb	6241.124352	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iso.estimated_vram_mb	6716.6347	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iso.init_ms	847.0521	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iso.plan_build_ms	96.515	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iso.staging_memory_mb	3380.293588	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iso.allocated_vram_mb	4932.501504	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iso.estimated_vram_mb	6737.546704	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iso.init_ms	751.8158999999999	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iso.plan_build_ms	71.5932	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iso.staging_memory_mb	2063.622928	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.full.allocated_vram_mb	6274.678784	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.full.estimated_vram_mb	6737.546704	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.full.init_ms	792.2909	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.full.plan_build_ms	97.6343	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.full.staging_memory_mb	3391.473816	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.init_ms	1073.74	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.iteration_ms	53.174	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2d.check_ms	33.255	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.init_ms	743.129	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.iteration_ms	31.423	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7s2d.check_ms	26.827	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2dQhTc.init_ms	65.914	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2dQhTc.iteration_ms	0.297	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
F007	postflop_cuda	cd84600bb84b9ff6e98c00d749128a17e4777b31	keep	postflop.Ks7h2dQhTc.check_ms	1.212	Final combined postflop throughput and actual memory, plus complete locked/unlocked state matrix versus canonical B010R	2026-09-07T03:11:28+00:00
B018	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.raking_ms	4.5577	Fresh specialized-raking control before testing reuse of the per-fitting-iteration aggregate buffer	2026-09-07T03:16:42+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	cpu.postflop.arena_mb	104.204192	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	cpu.postflop.iteration_ms	25.86474	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.build_ms	8.4256	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.compressed_load_ms	86.5118	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.load_ms	54.206900000000005	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.profile_ms	551.8426	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.report_lines_ms	63.7061	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.save_mb	104.204944	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
B019	baseline	c91db38290736e6c117527eb38b3629960491fc5	baseline	lifecycle.save_ms	220.45929999999998	Fresh whole-profile lifecycle control before removing repeated aggregate allocation inside raking	2026-09-07T03:17:00+00:00
E019	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.raking_ms	4.054	Reuse aggregate buffer across raking fitting iterations; preserve the same zeroing and arithmetic order	2026-09-07T03:17:40+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	cpu.postflop.arena_mb	104.204192	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	cpu.postflop.iteration_ms	24.78542	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.build_ms	8.2943	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.compressed_load_ms	83.7658	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.load_ms	51.350699999999996	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.profile_ms	435.5408	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.report_lines_ms	63.1804	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.save_mb	104.204944	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	lifecycle.save_ms	219.7633	Whole-profile validation of aggregate-buffer reuse against fresh B019, including complete report/profile/save fingerprints	2026-09-07T03:18:24+00:00
E019R2	reports_profiles	1034aa0519aca67a118c83ad644fcaaaa93af1cc	keep	cpu.postflop.arena_mb	104.204192	Repeat whole-profile aggregate-buffer reuse to test the observed gain and all complete lifecycle fingerprints	2026-09-07T03:18:50+00:00
